					MISSILE 1 (Flight profile)
					
					Diameter - 300 mm
					Length   - 7,500 mm
					Weight   - 599 kg

t       Sref    Fdrag   FT      h       M       x       gamma   Wt      alpha           length  Cd      Flift 

59	0.03736	9734	9734	13189	2.892	40985	0	232.6	0.1401	4.4	0.3288	2282
60	0.03736	9732	9732	13189	2.892	41839	0	232.5	0.14	4.4	0.3288	2280
61	0.03736	9731	9731	13189	2.892	42693	0	232.3	0.14	4.4	0.3288	2278
62	0.03736	9729	9729	13189	2.892	43546	0	232.1	0.1399	4.4	0.3288	2276
63	0.03736	9727	9727	13189	2.892	44400	0	231.9	0.1398	4.4	0.3288	2274
64	0.03736	9725	9725	13189	2.892	45254	0	231.7	0.1397	4.4	0.3288	2273
65	0.03736	9724	9724	13189	2.892	46107	0	231.6	0.1397	4.4	0.3288	2271
66	0.03736	9722	9722	13189	2.892	46961	0	231.4	0.1396	4.4	0.3288	2269
67	0.03736	9720	9720	13189	2.892	47815	0	231.2	0.1395	4.4	0.3288	2267
68	0.03736	9718	9718	13189	2.892	48669	0	231	0.1395	4.4	0.3288	2266
69	0.03736	9717	9717	13189	2.892	49522	0	230.8	0.1394	4.4	0.3288	2264
70	0.03736	9715	9715	13189	2.892	50376	0	230.7	0.1393	4.4	0.3288	2262
71	0.03736	9713	9713	13189	2.892	51230	0	230.5	0.1393	4.4	0.3288	2260
72	0.03736	9711	9711	13189	2.892	52083	0	230.3	0.1392	4.4	0.3288	2259
73	0.03736	9709	9710	13189	2.892	52937	0	230.1	0.1391	4.4	0.3288	2257
74	0.03736	9708	9708	13189	2.892	53791	0	229.9	0.139	4.4	0.3288	2255
75	0.03736	9706	9706	13189	2.892	54645	0	229.8	0.139	4.4	0.3288	2253
76	0.03736	9704	9704	13189	2.892	55498	0	229.6	0.1389	4.4	0.3288	2252
77	0.03736	9702	9703	13189	2.892	56352	0	229.4	0.1388	4.4	0.3288	2250
78	0.03736	9701	9701	13189	2.892	57206	0	229.2	0.1388	4.4	0.3288	2248
79	0.03736	9699	9699	13189	2.892	58059	0	229	0.1387	4.4	0.3288	2246
80	0.03736	9697	9697	13189	2.892	58913	0	228.9	0.1386	4.4	0.3288	2244
81	0.03736	9695	9696	13189	2.892	59767	0	228.7	0.1386	4.4	0.3288	2243
82	0.03736	9694	9694	13189	2.892	60621	0	228.5	0.1385	4.4	0.3288	2241
83	0.03736	9692	9692	13189	2.892	61474	0	228.3	0.1384	4.4	0.3288	2239
84	0.03736	9690	9690	13189	2.892	62328	0	228.1	0.1383	4.4	0.3288	2237
85	0.03736	9688	9689	13189	2.892	63182	0	228	0.1383	4.4	0.3288	2236
86	0.03736	9687	9687	13189	2.892	64035	0	227.8	0.1382	4.4	0.3288	2234
87	0.03736	9685	9685	13189	2.892	64889	0	227.6	0.1381	4.4	0.3288	2232
88	0.03736	9683	9683	13189	2.892	65743	0	227.4	0.1381	4.4	0.3288	2230
89	0.03736	9681	9681	13189	2.892	66597	0	227.2	0.138	4.4	0.3288	2229
90	0.03736	9680	9680	13189	2.892	67450	0	227.1	0.1379	4.4	0.3288	2227
91	0.03736	9678	9678	13189	2.892	68304	0	226.9	0.1378	4.4	0.3288	2225
92	0.03736	9676	9676	13189	2.892	69158	0	226.7	0.1378	4.4	0.3288	2223
93	0.03736	9674	9674	13189	2.892	70011	0	226.5	0.1377	4.4	0.3288	2222
94	0.03736	9673	9673	13189	2.892	70865	0	226.3	0.1376	4.4	0.3288	2220
95	0.03736	9671	9671	13189	2.892	71719	0	226.2	0.1376	4.4	0.3288	2218
96	0.03736	9669	9669	13189	2.892	72573	0	226	0.1375	4.4	0.3288	2216
97	0.03736	9667	9667	13189	2.892	73426	0	225.8	0.1374	4.4	0.3288	2214
98	0.03736	9666	9666	13189	2.892	74280	0	225.6	0.1374	4.4	0.3288	2213
99	0.03736	9664	9664	13189	2.892	75134	0	225.4	0.1373	4.4	0.3288	2211
100	0.03736	9662	9662	13189	2.892	75988	0	225.3	0.1372	4.4	0.3288	2209
101	0.03736	9660	9660	13189	2.892	76841	0	225.1	0.1371	4.4	0.3288	2207
102	0.03736	9659	9659	13189	2.892	77695	0	224.9	0.1371	4.4	0.3288	2206
103	0.03736	9657	9657	13189	2.892	78549	0	224.7	0.137	4.4	0.3288	2204
104	0.03736	9655	9655	13189	2.892	79402	0	224.5	0.1369	4.4	0.3288	2202
105	0.03736	9653	9653	13189	2.892	80256	0	224.4	0.1369	4.4	0.3288	2200
106	0.03736	9651	9652	13189	2.892	81110	0	224.2	0.1368	4.4	0.3288	2199
107	0.03736	9650	9650	13189	2.892	81964	0	224	0.1367	4.4	0.3288	2197
108	0.03736	9648	9648	13189	2.892	82817	0	223.8	0.1366	4.4	0.3288	2195
109	0.03736	9646	9646	13189	2.892	83671	0	223.6	0.1366	4.4	0.3288	2193
110	0.03736	9644	9645	13189	2.892	84525	0	223.5	0.1365	4.4	0.3288	2192
111	0.03736	9643	9643	13189	2.892	85379	0	223.3	0.1364	4.4	0.3288	2190
112	0.03736	9641	9641	13189	2.892	86232	0	223.1	0.1364	4.4	0.3288	2188
113	0.03736	9639	9639	13189	2.892	87086	0	222.9	0.1363	4.4	0.3288	2186
114	0.03736	9637	9638	13189	2.892	87940	0	222.8	0.1362	4.4	0.3288	2185
115	0.03736	9636	9636	13189	2.892	88793	0	222.6	0.1361	4.4	0.3288	2183
116	0.03736	9634	9634	13189	2.892	89647	0	222.4	0.1361	4.4	0.3288	2181
117	0.03736	9632	9632	13189	2.892	90501	0	222.2	0.136	4.4	0.3288	2179
118	0.03736	9630	9631	13189	2.892	91355	0	222	0.1359	4.4	0.3288	2177
119	0.03736	9629	9629	13189	2.892	92208	0	221.9	0.1359	4.4	0.3288	2176
120	0.03736	9627	9627	13189	2.892	93062	0	221.7	0.1358	4.4	0.3288	2174
121	0.03736	9625	9625	13189	2.892	93916	0	221.5	0.1357	4.4	0.3288	2172
122	0.03736	9623	9623	13189	2.892	94770	0	221.3	0.1356	4.4	0.3288	2170
123	0.03736	9622	9622	13189	2.892	95623	0	221.1	0.1356	4.4	0.3288	2169
124	0.03736	9620	9620	13189	2.892	96477	0	221	0.1355	4.4	0.3288	2167
125	0.03736	9618	9618	13189	2.892	97331	0	220.8	0.1354	4.4	0.3288	2165
126	0.03736	9616	9616	13189	2.892	98185	0	220.6	0.1354	4.4	0.3288	2163
127	0.03736	9615	9615	13189	2.892	99038	0	220.4	0.1353	4.4	0.3288	2162
128	0.03736	9613	9613	13189	2.892	99892	0	220.2	0.1352	4.4	0.3288	2160
129	0.03736	9611	9611	13189	2.892	100746	0	220.1	0.1351	4.4	0.3288	2158
130	0.03736	9609	9609	13189	2.892	101599	0	219.9	0.1351	4.4	0.3288	2156
131	0.03736	9608	9608	13189	2.892	102453	0	219.7	0.135	4.4	0.3288	2155
132	0.03736	9606	9606	13189	2.892	103307	0	219.5	0.1349	4.4	0.3288	2153
133	0.03736	9604	9604	13189	2.892	104161	0	219.3	0.1349	4.4	0.3288	2151
134	0.03736	9602	9602	13189	2.892	105014	0	219.2	0.1348	4.4	0.3288	2149
135	0.03736	9601	9601	13189	2.892	105868	0	219	0.1347	4.4	0.3288	2147
